,S,E,E_delta,I,I_delta,R,E+I
2020-10-20,889206312.4724805,14013879.89842554,5615719.437961096,12808550.885782082,6278638.035273498,523295030.7433119,26822430.78420762
2020-10-21,883862055.7275149,13363090.831625076,5344256.744965673,12248549.760008343,5995045.811766137,529850077.68085176,25611640.591633417
2020-10-22,878782170.0359758,12726334.001389373,5079885.691539084,11696737.769667177,5716642.521774787,536118532.1929677,24423071.771056548
2020-10-23,873959020.0297998,12105241.877108842,4823150.00617601,11154926.850096563,5444242.130456541,542104585.2429949,23260168.727205403
2020-10-24,869384531.1660479,11501187.743362196,4574488.863751914,10624700.0000729,5178542.997498561,547813355.0905172,22125887.743435096
2020-10-25,865050287.096075,10915299.208307829,4334244.06997289,10107417.567379808,4920132.605027257,553250770.1282375,21022716.775687635
2020-10-26,860947619.4018755,10348473.566097995,4102667.694199594,9604226.096405242,4669493.336409427,558423454.9356215,19952699.662503235
2020-10-27,857067689.4596283,9801394.460152969,3879929.942247154,9116069.219733495,4427009.04819218,563338620.8604854,18917463.679886464
2020-10-28,853401562.3698435,9274549.351395626,3666127.08978487,8643700.104173813,4192972.198542214,568003962.1745874,17918249.45556944
2020-10-29,849940273.0440353,8768247.357161924,3461289.325808188,8187695.000066582,3967591.32004189,572427558.5987365,16955942.357228506
