,location,population,total_cases,relative_day,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,target
1414,Germany,83783945.0,61913,21,3276,3311,4438,2342,4954,5780,6294,3965,4751,4615,5453
1415,Germany,83783945.0,67366,22,3311,4438,2342,4954,5780,6294,3965,4751,4615,5453,6156
1416,Germany,83783945.0,73522,23,4438,2342,4954,5780,6294,3965,4751,4615,5453,6156,6174
1417,Germany,83783945.0,79696,24,2342,4954,5780,6294,3965,4751,4615,5453,6156,6174,6082
1418,Germany,83783945.0,85778,25,4954,5780,6294,3965,4751,4615,5453,6156,6174,6082,5936
1419,Germany,83783945.0,91714,26,5780,6294,3965,4751,4615,5453,6156,6174,6082,5936,3677
1420,Germany,83783945.0,95391,27,6294,3965,4751,4615,5453,6156,6174,6082,5936,3677,3834
1421,Germany,83783945.0,99225,28,3965,4751,4615,5453,6156,6174,6082,5936,3677,3834,4003
1422,Germany,83783945.0,103228,29,4751,4615,5453,6156,6174,6082,5936,3677,3834,4003,4974
1423,Germany,83783945.0,108202,30,4615,5453,6156,6174,6082,5936,3677,3834,4003,4974,5323
1424,Germany,83783945.0,113525,31,5453,6156,6174,6082,5936,3677,3834,4003,4974,5323,4133
1425,Germany,83783945.0,117658,32,6156,6174,6082,5936,3677,3834,4003,4974,5323,4133,2821
1426,Germany,83783945.0,120479,33,6174,6082,5936,3677,3834,4003,4974,5323,4133,2821,2537
1427,Germany,83783945.0,123016,34,6082,5936,3677,3834,4003,4974,5323,4133,2821,2537,2082
1428,Germany,83783945.0,125098,35,5936,3677,3834,4003,4974,5323,4133,2821,2537,2082,2486
1429,Germany,83783945.0,127584,36,3677,3834,4003,4974,5323,4133,2821,2537,2082,2486,2866
1430,Germany,83783945.0,130450,37,3834,4003,4974,5323,4133,2821,2537,2082,2486,2866,3380
1431,Germany,83783945.0,133830,38,4003,4974,5323,4133,2821,2537,2082,2486,2866,3380,3609
1432,Germany,83783945.0,137439,39,4974,5323,4133,2821,2537,2082,2486,2866,3380,3609,2458
1433,Germany,83783945.0,139897,40,5323,4133,2821,2537,2082,2486,2866,3380,3609,2458,1775
1434,Germany,83783945.0,141672,41,4133,2821,2537,2082,2486,2866,3380,3609,2458,1775,1785
1435,Germany,83783945.0,143457,42,2821,2537,2082,2486,2866,3380,3609,2458,1775,1785,2237
1436,Germany,83783945.0,145694,43,2537,2082,2486,2866,3380,3609,2458,1775,1785,2237,2352
1437,Germany,83783945.0,148046,44,2082,2486,2866,3380,3609,2458,1775,1785,2237,2352,2337
1438,Germany,83783945.0,150383,45,2486,2866,3380,3609,2458,1775,1785,2237,2352,2337,2055
1439,Germany,83783945.0,152438,46,2866,3380,3609,2458,1775,1785,2237,2352,2337,2055,1737
1440,Germany,83783945.0,154175,47,3380,3609,2458,1775,1785,2237,2352,2337,2055,1737,1018
1441,Germany,83783945.0,155193,48,3609,2458,1775,1785,2237,2352,2337,2055,1737,1018,1144
1442,Germany,83783945.0,156337,49,2458,1775,1785,2237,2352,2337,2055,1737,1018,1144,1304
1443,Germany,83783945.0,157641,50,1775,1785,2237,2352,2337,2055,1737,1018,1144,1304,1478
1444,Germany,83783945.0,159119,51,1785,2237,2352,2337,2055,1737,1018,1144,1304,1478,0
1445,Germany,83783945.0,159119,52,2237,2352,2337,2055,1737,1018,1144,1304,1478,0,2584
1446,Germany,83783945.0,161703,53,2352,2337,2055,1737,1018,1144,1304,1478,0,2584,793
1447,Ghana,31072945.0,204,9,26,15,64,5,4,11,0,0,43,9,1
1448,Ghana,31072945.0,205,10,15,64,5,4,11,0,0,43,9,1,9
1449,Ghana,31072945.0,214,11,64,5,4,11,0,0,43,9,1,9,0
1450,Ghana,31072945.0,214,12,5,4,11,0,0,43,9,1,9,0,73
1451,Ghana,31072945.0,287,13,4,11,0,0,43,9,1,9,0,73,0
1452,Ghana,31072945.0,287,14,11,0,0,43,9,1,9,0,73,0,26
1453,Ghana,31072945.0,313,15,0,0,43,9,1,9,0,73,0,26,65
1454,Ghana,31072945.0,378,16,0,43,9,1,9,0,73,0,26,65,0
1455,Ghana,31072945.0,378,17,43,9,1,9,0,73,0,26,65,0,30
1456,Ghana,31072945.0,408,18,9,1,9,0,73,0,26,65,0,30,158
1457,Ghana,31072945.0,566,19,1,9,0,73,0,26,65,0,30,158,0
1458,Ghana,31072945.0,566,20,9,0,73,0,26,65,0,30,158,0,70
1459,Ghana,31072945.0,636,21,0,73,0,26,65,0,30,158,0,70,5
1460,Ghana,31072945.0,641,22,73,0,26,65,0,30,158,0,70,5,0
1461,Ghana,31072945.0,641,23,0,26,65,0,30,158,0,70,5,0,0
1462,Ghana,31072945.0,641,24,26,65,0,30,158,0,70,5,0,0,193
1463,Ghana,31072945.0,834,25,65,0,30,158,0,70,5,0,0,193,208
1464,Ghana,31072945.0,1042,26,0,30,158,0,70,5,0,0,193,208,0
1465,Ghana,31072945.0,1042,27,30,158,0,70,5,0,0,193,208,0,0
1466,Ghana,31072945.0,1042,28,158,0,70,5,0,0,193,208,0,0,112
1467,Ghana,31072945.0,1154,29,0,70,5,0,0,193,208,0,0,112,0
1468,Ghana,31072945.0,1154,30,70,5,0,0,193,208,0,0,112,0,125
1469,Ghana,31072945.0,1279,31,5,0,0,193,208,0,0,112,0,125,0
1470,Ghana,31072945.0,1279,32,0,0,193,208,0,0,112,0,125,0,271
1471,Ghana,31072945.0,1550,33,0,193,208,0,0,112,0,125,0,271,0
1472,Ghana,31072945.0,1550,34,193,208,0,0,112,0,125,0,271,0,121
1473,Ghana,31072945.0,1671,35,208,0,0,112,0,125,0,271,0,121,0
1474,Ghana,31072945.0,1671,36,0,0,112,0,125,0,271,0,121,0,403
1475,Ghana,31072945.0,2074,37,0,112,0,125,0,271,0,121,0,403,0
1476,Ghana,31072945.0,2074,38,112,0,125,0,271,0,121,0,403,0,95
1477,Greece,10423056.0,495,9,9,34,57,38,103,21,35,31,46,31,35
1478,Greece,10423056.0,530,10,34,57,38,103,21,35,31,46,31,35,94
1479,Greece,10423056.0,624,11,57,38,103,21,35,31,46,31,35,94,71
1480,Greece,10423056.0,695,12,38,103,21,35,31,46,31,35,94,71,48
1481,Greece,10423056.0,743,13,103,21,35,31,46,31,35,94,71,48,78
1482,Greece,10423056.0,821,14,21,35,31,46,31,35,94,71,48,78,71
1483,Greece,10423056.0,892,15,35,31,46,31,35,94,71,48,78,71,74
1484,Greece,10423056.0,966,16,31,46,31,35,94,71,48,78,71,74,95
1485,Greece,10423056.0,1061,17,46,31,35,94,71,48,78,71,74,95,95
1486,Greece,10423056.0,1156,18,31,35,94,71,48,78,71,74,95,95,56
1487,Greece,10423056.0,1212,19,35,94,71,48,78,71,74,95,95,56,102
1488,Greece,10423056.0,1314,20,94,71,48,78,71,74,95,95,56,102,61
1489,Greece,10423056.0,1375,21,71,48,78,71,74,95,95,56,102,61,139
1490,Greece,10423056.0,1514,22,48,78,71,74,95,95,56,102,61,139,99
1491,Greece,10423056.0,1613,23,78,71,74,95,95,56,102,61,139,99,60
1492,Greece,10423056.0,1673,24,71,74,95,95,56,102,61,139,99,60,62
1493,Greece,10423056.0,1735,25,74,95,95,56,102,61,139,99,60,62,20
1494,Greece,10423056.0,1755,26,95,95,56,102,61,139,99,60,62,20,77
1495,Greece,10423056.0,1832,27,95,56,102,61,139,99,60,62,20,77,52
1496,Greece,10423056.0,1884,28,56,102,61,139,99,60,62,20,77,52,71
1497,Greece,10423056.0,1955,29,102,61,139,99,60,62,20,77,52,71,56
1498,Greece,10423056.0,2011,30,61,139,99,60,62,20,77,52,71,56,70
1499,Greece,10423056.0,2081,31,139,99,60,62,20,77,52,71,56,70,33
1500,Greece,10423056.0,2114,32,99,60,62,20,77,52,71,56,70,33,31
1501,Greece,10423056.0,2145,33,60,62,20,77,52,71,56,70,33,31,25
1502,Greece,10423056.0,2170,34,62,20,77,52,71,56,70,33,31,25,22
1503,Greece,10423056.0,2192,35,20,77,52,71,56,70,33,31,25,22,15
1504,Greece,10423056.0,2207,36,77,52,71,56,70,33,31,25,22,15,0
1505,Greece,10423056.0,2207,37,52,71,56,70,33,31,25,22,15,0,0
1506,Greece,10423056.0,2207,38,71,56,70,33,31,25,22,15,0,0,28
1507,Greece,10423056.0,2235,39,56,70,33,31,25,22,15,0,0,28,10
1508,Greece,10423056.0,2245,40,70,33,31,25,22,15,0,0,28,10,156
1509,Greece,10423056.0,2401,41,33,31,25,22,15,0,0,28,10,156,7
1510,Greece,10423056.0,2408,42,31,25,22,15,0,0,28,10,156,7,55
1511,Greece,10423056.0,2463,43,25,22,15,0,0,28,10,156,7,55,27
1512,Greece,10423056.0,2490,44,22,15,0,0,28,10,156,7,55,27,16
1513,Greece,10423056.0,2506,45,15,0,0,28,10,156,7,55,27,16,0
1514,Greece,10423056.0,2506,46,0,0,28,10,156,7,55,27,16,0,28
1515,Greece,10423056.0,2534,47,0,28,10,156,7,55,27,16,0,28,0
1516,Greece,10423056.0,2534,48,28,10,156,7,55,27,16,0,28,0,42
1517,Greece,10423056.0,2576,49,10,156,7,55,27,16,0,28,0,42,15
1518,Greece,10423056.0,2591,50,156,7,55,27,16,0,28,0,42,15,0
1519,Greece,10423056.0,2591,51,7,55,27,16,0,28,0,42,15,0,29
1520,Guam,168783.0,110,9,2,4,1,4,9,8,5,5,6,17,2
1521,Guam,168783.0,112,10,4,1,4,9,8,5,5,6,17,2,9
1522,Guam,168783.0,121,11,1,4,9,8,5,5,6,17,2,9,4
1523,Guam,168783.0,125,12,4,9,8,5,5,6,17,2,9,4,3
1524,Guam,168783.0,128,13,9,8,5,5,6,17,2,9,4,3,2
1525,Guam,168783.0,130,14,8,5,5,6,17,2,9,4,3,2,3
1526,Guam,168783.0,133,15,5,5,6,17,2,9,4,3,2,3,0
1527,Guam,168783.0,133,16,5,6,17,2,9,4,3,2,3,0,1
1528,Guam,168783.0,134,17,6,17,2,9,4,3,2,3,0,1,1
1529,Guam,168783.0,135,18,17,2,9,4,3,2,3,0,1,1,0
1530,Guam,168783.0,135,19,2,9,4,3,2,3,0,1,1,0,0
1531,Guam,168783.0,135,20,9,4,3,2,3,0,1,1,0,0,1
1532,Guam,168783.0,136,21,4,3,2,3,0,1,1,0,0,1,0
1533,Guam,168783.0,136,22,3,2,3,0,1,1,0,0,1,0,0
1534,Guam,168783.0,136,23,2,3,0,1,1,0,0,1,0,0,0
1535,Guam,168783.0,136,24,3,0,1,1,0,0,1,0,0,0,0
1536,Guam,168783.0,136,25,0,1,1,0,0,1,0,0,0,0,1
1537,Guam,168783.0,137,26,1,1,0,0,1,0,0,0,0,1,3
1538,Guam,168783.0,140,27,1,0,0,1,0,0,0,0,1,3,1
1539,Guam,168783.0,141,28,0,0,1,0,0,0,0,1,3,1,0
1540,Guam,168783.0,141,29,0,1,0,0,0,0,1,3,1,0,1
1541,Guam,168783.0,142,30,1,0,0,0,0,1,3,1,0,1,2
1542,Guam,168783.0,144,31,0,0,0,0,1,3,1,0,1,2,1
1543,Guam,168783.0,145,32,0,0,0,1,3,1,0,1,2,1,0
1544,Guam,168783.0,145,33,0,0,1,3,1,0,1,2,1,0,1
1545,Guam,168783.0,146,34,0,1,3,1,0,1,2,1,0,1,0
1546,Guam,168783.0,146,35,1,3,1,0,1,2,1,0,1,0,2
1547,Guatemala,17915567.0,156,9,3,11,9,4,6,7,39,11,16,3,11
1548,Guatemala,17915567.0,167,10,11,9,4,6,7,39,11,16,3,11,13
1549,Guatemala,17915567.0,180,11,9,4,6,7,39,11,16,3,11,13,16
1550,Guatemala,17915567.0,196,12,4,6,7,39,11,16,3,11,13,16,18
1551,Guatemala,17915567.0,214,13,6,7,39,11,16,3,11,13,16,18,21
1552,Guatemala,17915567.0,235,14,7,39,11,16,3,11,13,16,18,21,22
1553,Guatemala,17915567.0,257,15,39,11,16,3,11,13,16,18,21,22,32
1554,Guatemala,17915567.0,289,16,11,16,3,11,13,16,18,21,22,32,5
1555,Guatemala,17915567.0,294,17,16,3,11,13,16,18,21,22,32,5,22
1556,Guatemala,17915567.0,316,18,3,11,13,16,18,21,22,32,5,22,26
1557,Guatemala,17915567.0,342,19,11,13,16,18,21,22,32,5,22,26,42
1558,Guatemala,17915567.0,384,20,13,16,18,21,22,32,5,22,26,42,46
1559,Guatemala,17915567.0,430,21,16,18,21,22,32,5,22,26,42,46,43
1560,Guatemala,17915567.0,473,22,18,21,22,32,5,22,26,42,46,43,27
1561,Guatemala,17915567.0,500,23,21,22,32,5,22,26,42,46,43,27,30
1562,Guatemala,17915567.0,530,24,22,32,5,22,26,42,46,43,27,30,27
1563,Guatemala,17915567.0,557,25,32,5,22,26,42,46,43,27,30,27,28
1564,Guatemala,17915567.0,585,26,5,22,26,42,46,43,27,30,27,28,14
1565,Guatemala,17915567.0,599,27,22,26,42,46,43,27,30,27,28,14,45
1566,Guatemala,17915567.0,644,28,26,42,46,43,27,30,27,28,14,45,44
1567,Guinea,13132792.0,954,9,41,34,39,0,102,43,66,73,101,92,42
1568,Guinea,13132792.0,996,10,34,39,0,102,43,66,73,101,92,42,98
1569,Guinea,13132792.0,1094,11,39,0,102,43,66,73,101,92,42,98,69
1570,Guinea,13132792.0,1163,12,0,102,43,66,73,101,92,42,98,69,77
1571,Guinea,13132792.0,1240,13,102,43,66,73,101,92,42,98,69,77,111
1572,Guinea,13132792.0,1351,14,43,66,73,101,92,42,98,69,77,111,144
1573,Guinea,13132792.0,1495,15,66,73,101,92,42,98,69,77,111,144,42
1574,Guinea,13132792.0,1537,16,73,101,92,42,98,69,77,111,144,42,49
1575,Guyana,786559.0,73,9,7,2,6,0,2,1,1,0,3,3,1
1576,Guyana,786559.0,74,10,2,6,0,2,1,1,0,3,3,1,0
1577,Guyana,786559.0,74,11,6,0,2,1,1,0,3,3,1,0,0
1578,Guyana,786559.0,74,12,0,2,1,1,0,3,3,1,0,0,1
1579,Guyana,786559.0,75,13,2,1,1,0,3,3,1,0,0,1,3
1580,Guyana,786559.0,78,14,1,1,0,3,3,1,0,0,1,3,4
1581,Guyana,786559.0,82,15,1,0,3,3,1,0,0,1,3,4,0
1582,Guyana,786559.0,82,16,0,3,3,1,0,0,1,3,4,0,0
1583,Haiti,11402533.0,76,9,10,1,4,10,0,0,0,4,0,0,5
1584,Haiti,11402533.0,81,10,1,4,10,0,0,0,4,0,0,5,4
1585,Haiti,11402533.0,85,11,4,10,0,0,0,4,0,0,5,4,0
1586,Honduras,9904608.0,268,9,15,28,15,29,2,31,47,3,42,4,30
1587,Honduras,9904608.0,298,10,28,15,29,2,31,47,3,42,4,30,7
1588,Honduras,9904608.0,305,11,15,29,2,31,47,3,42,4,30,7,7
1589,Honduras,9904608.0,312,12,29,2,31,47,3,42,4,30,7,7,31
1590,Honduras,9904608.0,343,13,2,31,47,3,42,4,30,7,7,31,39
1591,Honduras,9904608.0,382,14,31,47,3,42,4,30,7,7,31,39,10
1592,Honduras,9904608.0,392,15,47,3,42,4,30,7,7,31,39,10,1
1593,Honduras,9904608.0,393,16,3,42,4,30,7,7,31,39,10,1,4
1594,Honduras,9904608.0,397,17,42,4,30,7,7,31,39,10,1,4,10
1595,Honduras,9904608.0,407,18,4,30,7,7,31,39,10,1,4,10,12
1596,Honduras,9904608.0,419,19,30,7,7,31,39,10,1,4,10,12,7
1597,Honduras,9904608.0,426,20,7,7,31,39,10,1,4,10,12,7,16
1598,Honduras,9904608.0,442,21,7,31,39,10,1,4,10,12,7,16,15
1599,Honduras,9904608.0,457,22,31,39,10,1,4,10,12,7,16,15,15
1600,Honduras,9904608.0,472,23,39,10,1,4,10,12,7,16,15,15,5
1601,Honduras,9904608.0,477,24,10,1,4,10,12,7,16,15,15,5,17
1602,Honduras,9904608.0,494,25,1,4,10,12,7,16,15,15,5,17,16
1603,Honduras,9904608.0,510,26,4,10,12,7,16,15,15,5,17,16,9
1604,Honduras,9904608.0,519,27,10,12,7,16,15,15,5,17,16,9,0
1605,Honduras,9904608.0,519,28,12,7,16,15,15,5,17,16,9,0,72
1606,Honduras,9904608.0,591,29,7,16,15,15,5,17,16,9,0,72,36
1607,Honduras,9904608.0,627,30,16,15,15,5,17,16,9,0,72,36,34
1608,Honduras,9904608.0,661,31,15,15,5,17,16,9,0,72,36,34,32
1609,Honduras,9904608.0,693,32,15,5,17,16,9,0,72,36,34,32,45
1610,Honduras,9904608.0,738,33,5,17,16,9,0,72,36,34,32,45,33
1611,Honduras,9904608.0,771,34,17,16,9,0,72,36,34,32,45,33,33
1612,Honduras,9904608.0,804,35,16,9,0,72,36,34,32,45,33,33,95
1613,Honduras,9904608.0,899,36,9,0,72,36,34,32,45,33,33,95,111
1614,Hungary,9660350.0,261,9,11,0,23,12,18,28,36,20,39,35,39
1615,Hungary,9660350.0,300,10,0,23,12,18,28,36,20,39,35,39,43
1616,Hungary,9660350.0,343,11,23,12,18,28,36,20,39,35,39,43,65
1617,Hungary,9660350.0,408,12,12,18,28,36,20,39,35,39,43,65,39
1618,Hungary,9660350.0,447,13,18,28,36,20,39,35,39,43,65,39,45
1619,Hungary,9660350.0,492,14,28,36,20,39,35,39,43,65,39,45,33
1620,Hungary,9660350.0,525,15,36,20,39,35,39,43,65,39,45,33,60
1621,Hungary,9660350.0,585,16,20,39,35,39,43,65,39,45,33,60,38
1622,Hungary,9660350.0,623,17,39,35,39,43,65,39,45,33,60,38,55
1623,Hungary,9660350.0,678,18,35,39,43,65,39,45,33,60,38,55,55
1624,Hungary,9660350.0,733,19,39,43,65,39,45,33,60,38,55,55,11
1625,Hungary,9660350.0,744,20,43,65,39,45,33,60,38,55,55,11,73
1626,Hungary,9660350.0,817,21,65,39,45,33,60,38,55,55,11,73,78
1627,Hungary,9660350.0,895,22,39,45,33,60,38,55,55,11,73,78,85
1628,Hungary,9660350.0,980,23,45,33,60,38,55,55,11,73,78,85,210
1629,Hungary,9660350.0,1190,24,33,60,38,55,55,11,73,78,85,210,120
1630,Hungary,9660350.0,1310,25,60,38,55,55,11,73,78,85,210,120,100
1631,Hungary,9660350.0,1410,26,38,55,55,11,73,78,85,210,120,100,48
1632,Hungary,9660350.0,1458,27,55,55,11,73,78,85,210,120,100,48,54
1633,Hungary,9660350.0,1512,28,55,11,73,78,85,210,120,100,48,54,67
1634,Hungary,9660350.0,1579,29,11,73,78,85,210,120,100,48,54,67,73
1635,Hungary,9660350.0,1652,30,73,78,85,210,120,100,48,54,67,73,111
1636,Hungary,9660350.0,1763,31,78,85,210,120,100,48,54,67,73,111,71
1637,Hungary,9660350.0,1834,32,85,210,120,100,48,54,67,73,111,71,82
1638,Hungary,9660350.0,1916,33,210,120,100,48,54,67,73,111,71,82,68
1639,Hungary,9660350.0,1984,34,120,100,48,54,67,73,111,71,82,68,114
1640,Hungary,9660350.0,2098,35,100,48,54,67,73,111,71,82,68,114,70
1641,Hungary,9660350.0,2168,36,48,54,67,73,111,71,82,68,114,70,116
1642,Hungary,9660350.0,2284,37,54,67,73,111,71,82,68,114,70,116,99
1643,Hungary,9660350.0,2383,38,67,73,111,71,82,68,114,70,116,99,60
1644,Hungary,9660350.0,2443,39,73,111,71,82,68,114,70,116,99,60,57
1645,Hungary,9660350.0,2500,40,111,71,82,68,114,70,116,99,60,57,83
1646,Hungary,9660350.0,2583,41,71,82,68,114,70,116,99,60,57,83,66
1647,Hungary,9660350.0,2649,42,82,68,114,70,116,99,60,57,83,66,78
1648,Hungary,9660350.0,2727,43,68,114,70,116,99,60,57,83,66,78,48
1649,Hungary,9660350.0,2775,44,114,70,116,99,60,57,83,66,78,48,88
1650,Hungary,9660350.0,2863,45,70,116,99,60,57,83,66,78,48,88,79
1651,Hungary,9660350.0,2942,46,116,99,60,57,83,66,78,48,88,79,56
1652,Iceland,341250.0,963,9,80,79,64,95,20,60,89,65,88,73,57
1653,Iceland,341250.0,1020,10,79,64,95,20,60,89,65,88,73,57,66
1654,Iceland,341250.0,1086,11,64,95,20,60,89,65,88,73,57,66,49
1655,Iceland,341250.0,1135,12,95,20,60,89,65,88,73,57,66,49,85
1656,Iceland,341250.0,1220,13,20,60,89,65,88,73,57,66,49,85,99
1657,Iceland,341250.0,1319,14,60,89,65,88,73,57,66,49,85,99,45
1658,Iceland,341250.0,1364,15,89,65,88,73,57,66,49,85,99,45,53
1659,Iceland,341250.0,1417,16,65,88,73,57,66,49,85,99,45,53,69
1660,Iceland,341250.0,1486,17,88,73,57,66,49,85,99,45,53,69,76
1661,Iceland,341250.0,1562,18,73,57,66,49,85,99,45,53,69,76,24
1662,Iceland,341250.0,1586,19,57,66,49,85,99,45,53,69,76,24,30
1663,Iceland,341250.0,1616,20,66,49,85,99,45,53,69,76,24,30,32
1664,Iceland,341250.0,1648,21,49,85,99,45,53,69,76,24,30,32,27
1665,Iceland,341250.0,1675,22,85,99,45,53,69,76,24,30,32,27,14
1666,Iceland,341250.0,1689,23,99,45,53,69,76,24,30,32,27,14,12
1667,Iceland,341250.0,1701,24,45,53,69,76,24,30,32,27,14,12,10
1668,Iceland,341250.0,1711,25,53,69,76,24,30,32,27,14,12,10,9
1669,Iceland,341250.0,1720,26,69,76,24,30,32,27,14,12,10,9,7
1670,Iceland,341250.0,1727,27,76,24,30,32,27,14,12,10,9,7,12
1671,Iceland,341250.0,1739,28,24,30,32,27,14,12,10,9,7,12,15
1672,Iceland,341250.0,1754,29,30,32,27,14,12,10,9,7,12,15,6
1673,Iceland,341250.0,1760,30,32,27,14,12,10,9,7,12,15,6,11
1674,Iceland,341250.0,1771,31,27,14,12,10,9,7,12,15,6,11,2
1675,Iceland,341250.0,1773,32,14,12,10,9,7,12,15,6,11,2,5
1676,Iceland,341250.0,1778,33,12,10,9,7,12,15,6,11,2,5,7
1677,Iceland,341250.0,1785,34,10,9,7,12,15,6,11,2,5,7,4
1678,Iceland,341250.0,1789,35,9,7,12,15,6,11,2,5,7,4,0
1679,Iceland,341250.0,1789,36,7,12,15,6,11,2,5,7,4,0,1
1680,Iceland,341250.0,1790,37,12,15,6,11,2,5,7,4,0,1,2
1681,Iceland,341250.0,1792,38,15,6,11,2,5,7,4,0,1,2,0
1682,Iceland,341250.0,1792,39,6,11,2,5,7,4,0,1,2,0,3
1683,Iceland,341250.0,1795,40,11,2,5,7,4,0,1,2,0,3,2
1684,Iceland,341250.0,1797,41,2,5,7,4,0,1,2,0,3,2,0
1685,Iceland,341250.0,1797,42,5,7,4,0,1,2,0,3,2,0,1
1686,Iceland,341250.0,1798,43,7,4,0,1,2,0,3,2,0,1,0
1687,India,1380004385.0,320,9,2,8,7,3,32,12,28,26,40,89,119
1688,India,1380004385.0,439,10,8,7,3,32,12,28,26,40,89,119,53
1689,India,1380004385.0,492,11,7,3,32,12,28,26,40,89,119,53,70
1690,India,1380004385.0,562,12,3,32,12,28,26,40,89,119,53,70,87
1691,India,1380004385.0,649,13,32,12,28,26,40,89,119,53,70,87,75
1692,India,1380004385.0,724,14,12,28,26,40,89,119,53,70,87,75,149
1693,India,1380004385.0,873,15,28,26,40,89,119,53,70,87,75,149,106
1694,India,1380004385.0,979,16,26,40,89,119,53,70,87,75,149,106,92
1695,India,1380004385.0,1071,17,40,89,119,53,70,87,75,149,106,92,180
1696,India,1380004385.0,1251,18,89,119,53,70,87,75,149,106,92,180,146
1697,India,1380004385.0,1397,19,119,53,70,87,75,149,106,92,180,146,568
1698,India,1380004385.0,1965,20,53,70,87,75,149,106,92,180,146,568,336
1699,India,1380004385.0,2301,21,70,87,75,149,106,92,180,146,568,336,601
1700,India,1380004385.0,2902,22,87,75,149,106,92,180,146,568,336,601,472
1701,India,1380004385.0,3374,23,75,149,106,92,180,146,568,336,601,472,693
1702,India,1380004385.0,4067,24,149,106,92,180,146,568,336,601,472,693,354
1703,India,1380004385.0,4421,25,106,92,180,146,568,336,601,472,693,354,773
1704,India,1380004385.0,5194,26,92,180,146,568,336,601,472,693,354,773,540
1705,India,1380004385.0,5734,27,180,146,568,336,601,472,693,354,773,540,678
1706,India,1380004385.0,6412,28,146,568,336,601,472,693,354,773,540,678,1035
1707,India,1380004385.0,7447,29,568,336,601,472,693,354,773,540,678,1035,909
1708,India,1380004385.0,8356,30,336,601,472,693,354,773,540,678,1035,909,796
1709,India,1380004385.0,9152,31,601,472,693,354,773,540,678,1035,909,796,1211
1710,India,1380004385.0,10363,32,472,693,354,773,540,678,1035,909,796,1211,1075
1711,India,1380004385.0,11438,33,693,354,773,540,678,1035,909,796,1211,1075,942
1712,India,1380004385.0,12380,34,354,773,540,678,1035,909,796,1211,1075,942,1007
1713,India,1380004385.0,13387,35,773,540,678,1035,909,796,1211,1075,942,1007,991
1714,India,1380004385.0,14378,36,540,678,1035,909,796,1211,1075,942,1007,991,1334
1715,India,1380004385.0,15712,37,678,1035,909,796,1211,1075,942,1007,991,1334,1553
1716,India,1380004385.0,17265,38,1035,909,796,1211,1075,942,1007,991,1334,1553,1335
1717,India,1380004385.0,18600,39,909,796,1211,1075,942,1007,991,1334,1553,1335,1384
1718,India,1380004385.0,19984,40,796,1211,1075,942,1007,991,1334,1553,1335,1384,1409
1719,India,1380004385.0,21393,41,1211,1075,942,1007,991,1334,1553,1335,1384,1409,1684
1720,India,1380004385.0,23077,42,1075,942,1007,991,1334,1553,1335,1384,1409,1684,1429
1721,India,1380004385.0,24506,43,942,1007,991,1334,1553,1335,1384,1409,1684,1429,1990
1722,India,1380004385.0,26496,44,1007,991,1334,1553,1335,1384,1409,1684,1429,1990,1396
1723,India,1380004385.0,27892,45,991,1334,1553,1335,1384,1409,1684,1429,1990,1396,1543
1724,India,1380004385.0,29435,46,1334,1553,1335,1384,1409,1684,1429,1990,1396,1543,1897
1725,India,1380004385.0,31332,47,1553,1335,1384,1409,1684,1429,1990,1396,1543,1897,1718
1726,India,1380004385.0,33050,48,1335,1384,1409,1684,1429,1990,1396,1543,1897,1718,1993
1727,India,1380004385.0,35043,49,1384,1409,1684,1429,1990,1396,1543,1897,1718,1993,2293
1728,India,1380004385.0,37336,50,1409,1684,1429,1990,1396,1543,1897,1718,1993,2293,2644
1729,Indonesia,273523621.0,514,9,35,27,21,17,38,0,55,82,141,64,65
1730,Indonesia,273523621.0,579,10,27,21,17,38,0,55,82,141,64,65,107
1731,Indonesia,273523621.0,686,11,21,17,38,0,55,82,141,64,65,107,104
1732,Indonesia,273523621.0,790,12,17,38,0,55,82,141,64,65,107,104,103
1733,Indonesia,273523621.0,893,13,38,0,55,82,141,64,65,107,104,103,153
1734,Indonesia,273523621.0,1046,14,0,55,82,141,64,65,107,104,103,153,109
1735,Indonesia,273523621.0,1155,15,55,82,141,64,65,107,104,103,153,109,130
1736,Indonesia,273523621.0,1285,16,82,141,64,65,107,104,103,153,109,130,129
1737,Indonesia,273523621.0,1414,17,141,64,65,107,104,103,153,109,130,129,114
1738,Indonesia,273523621.0,1528,18,64,65,107,104,103,153,109,130,129,114,149
1739,Indonesia,273523621.0,1677,19,65,107,104,103,153,109,130,129,114,149,113
1740,Indonesia,273523621.0,1790,20,107,104,103,153,109,130,129,114,149,113,196
